time,x0,x1,x2,x3,x4,x5
8.522,2.2836970227939835e-10,3.034493539879175e-10,3.8009386748486196e-10,1.0236108052174776e-15,1.9239811241417084e-08,1e-05
8.524000000000001,2.2832881001599374e-10,3.0342204881404707e-10,3.800393227482082e-10,1.023383433119542e-15,1.9239920331117762e-08,1e-05
8.526,2.2828793539411995e-10,3.0339475281001463e-10,3.799848002379501e-10,1.0231561693174292e-15,1.9240029376365542e-08,1e-05
8.528,2.2824707840348942e-10,3.0336746597059826e-10,3.7993029994118916e-10,1.0229290137436037e-15,1.924013837718622e-08,1e-05
8.53,2.282062390338327e-10,3.0334018829058264e-10,3.798758218450483e-10,1.0227019663306487e-15,1.9240247333605552e-08,1e-05
8.532,2.2816541727489805e-10,3.0331291976475903e-10,3.798213659366716e-10,1.022475027011266e-15,1.9240356245649246e-08,1e-05
8.534,2.281246131164517e-10,3.0328566038792527e-10,3.7976693220322394e-10,1.022248195718275e-15,1.924046511334297e-08,1e-05
8.536,2.2808382654827775e-10,3.032584101548857e-10,3.7971252063189183e-10,1.0220214723846148e-15,1.9240573936712355e-08,1e-05
8.538,2.280430575601781e-10,3.032311690604512e-10,3.796581312098827e-10,1.021794856943342e-15,1.9240682715782993e-08,1e-05
8.540000000000001,2.2800230614197267e-10,3.032039370994392e-10,3.79603763924425e-10,1.021568349327632e-15,1.9240791450580413e-08,1e-05
8.542,2.279615722834991e-10,3.031767142666736e-10,3.7954941876276874e-10,1.021341949470779e-15,1.9240900141130126e-08,1e-05
8.544,2.2792085597461303e-10,3.0314950055698504e-10,3.794950957121843e-10,1.0211156573061953e-15,1.9241008787457586e-08,1e-05
8.546,2.2788015720518797e-10,3.031222959652105e-10,3.794407947599643e-10,1.0208894727674112e-15,1.9241117389588213e-08,1e-05
8.548,2.2783947596511523e-10,3.0309510048619356e-10,3.7938651589342155e-10,1.0206633957880763e-15,1.9241225947547375e-08,1e-05
8.55,2.2779881224430404e-10,3.030679141147842e-10,3.7933225909989045e-10,1.0204374263019585e-15,1.9241334461360404e-08,1e-05
8.552,2.2775816603268163e-10,3.0304073684583936e-10,3.7927802436672665e-10,1.0202115642429438e-15,1.9241442931052592e-08,1e-05
8.554,2.2771753732019286e-10,3.0301356867422206e-10,3.7922381168130656e-10,1.0199858095450361e-15,1.924155135664919e-08,1e-05
8.556000000000001,2.2767692609680064e-10,3.0298640959480205e-10,3.7916962103102806e-10,1.0197601621423598e-15,1.9241659738175395e-08,1e-05
8.558,2.2763633235248578e-10,3.029592596024558e-10,3.7911545240331017e-10,1.0195346219691558e-15,1.9241768075656374e-08,1e-05
8.56,2.275957560772469e-10,3.029321186920659e-10,3.790613057855928e-10,1.0193091889597837e-15,1.924187636911724e-08,1e-05
8.562,2.2755519726110054e-10,3.0290498685852184e-10,3.7900718116533744e-10,1.0190838630487228e-15,1.9241984618583072e-08,1e-05
8.564,2.2751465589408102e-10,3.0287786409671954e-10,3.7895307853002616e-10,1.018858644170569e-15,1.9242092824078914e-08,1e-05
8.566,2.2747413196624066e-10,3.028507504015614e-10,3.7889899786716276e-10,1.0186335322600387e-15,1.9242200985629754e-08,1e-05
8.568,2.2743362546764964e-10,3.0282364576795655e-10,3.7884493916427176e-10,1.0184085272519652e-15,1.924230910326054e-08,1e-05
8.57,2.2739313638839597e-10,3.0279655019082035e-10,3.78790902408899e-10,1.018183629081301e-15,1.9242417176996185e-08,1e-05
8.572000000000001,2.2735266471858556e-10,3.027694636650749e-10,3.787368875886117e-10,1.0179588376831164e-15,1.924252520686155e-08,1e-05
8.574,2.2731221044834227e-10,3.0274238618564895e-10,3.786828946909977e-10,1.0177341529926013e-15,1.924263319288146e-08,1e-05
8.576,2.2727177356780768e-10,3.0271531774747754e-10,3.7862892370366646e-10,1.0175095749450629e-15,1.92427411350807e-08,1e-05
8.578,2.2723135406714142e-10,3.0268825834550247e-10,3.7857497461424835e-10,1.0172851034759277e-15,1.9242849033484007e-08,1e-05
8.58,2.2719095193652084e-10,3.026612079746717e-10,3.7852104741039495e-10,1.01706073852074e-15,1.9242956888116085e-08,1e-05
8.582,2.2715056716614133e-10,3.026341666299404e-10,3.78467142079779e-10,1.0168364800151631e-15,1.9243064699001575e-08,1e-05
8.584,2.271101997462161e-10,3.0260713430626963e-10,3.784132586100944e-10,1.016612327894978e-15,1.9243172466165093e-08,1e-05
8.586,2.270698496669761e-10,3.025801109986272e-10,3.7835939698905615e-10,1.0163882820960857e-15,1.9243280189631214e-08,1e-05
